iteration,continuity,ux,uy,uz,k,omega
2139,4.956644162152794e-06,2.1724564997942274e-06,1.8234697023106136e-08,2.1187993180497452e-08,0.00034840378404393677,9.385130046858208e-05
2140,1.0212193971434888e-05,2.1709811382705267e-06,1.8208531801110845e-08,2.1155542380679626e-08,0.00034650967876271124,9.372031627983232e-05
2141,5.1318465867083185e-06,2.169487966247136e-06,1.81823784188215e-08,2.1123088781468162e-08,0.0003446244198580729,9.358869950486889e-05
2142,6.082056120020681e-06,2.167977092848914e-06,1.8156237561184444e-08,2.1090633319655324e-08,0.0003427479741438067,9.345645639034223e-05
2143,2.2706690593825504e-06,2.1664486268562213e-06,1.813010990587255e-08,2.1058176923179822e-08,0.0003408803085172843,9.332359315225671e-05
2144,4.402179433243494e-06,2.164902676760513e-06,1.8103996123544837e-08,2.1025720511467083e-08,0.0003390213899594174,9.31901159784532e-05
2145,1.4405346662080867e-05,2.1633393507062014e-06,1.8077896877676076e-08,2.0993264995184654e-08,0.0003371711855346393,9.305603102616933e-05
2146,1.3115773639866172e-06,2.1617587564955483e-06,1.805181282462515e-08,2.0960811276322563e-08,0.00033532966239088096,9.292134442232965e-05
2147,5.040444485434107e-06,2.160161001625221e-06,1.8025744613821146e-08,2.0928360248433836e-08,0.00033349678775954945,9.278606226520351e-05
2148,8.34375459326944e-07,2.1585461932586723e-06,1.7999692887708098e-08,2.0895912796546874e-08,0.0003316725289554874,9.265019062328655e-05
2149,5.422195182867636e-07,2.1569144382308107e-06,1.7973658281811018e-08,2.086346979724285e-08,0.0003298568533769624,9.251373553558014e-05
2150,2.422036130544183e-06,2.155265843049494e-06,1.7947641424789516e-08,2.0831032118716442e-08,0.0003280497285056209,9.237670301173187e-05
2151,2.2221045645145862e-08,2.153600513903438e-06,1.792164293851489e-08,2.079860062086847e-08,0.00032625112190647456,9.223909903245251e-05
2152,5.180966634187068e-06,2.1519185566472095e-06,1.7895663438061947e-08,2.0766176155282684e-08,0.0003244610012278519,9.21009295489455e-05
2153,1.7027181479009818e-06,2.1502200767997488e-06,1.7869703531751173e-08,2.0733759565270976e-08,0.0003226793342013899,9.196220048292084e-05
2154,7.68935049165234e-06,2.148505179578288e-06,1.7843763821320555e-08,2.0701351686095705e-08,0.00032090608864198197,9.18229177281282e-05
2155,1.9974843150037916e-06,2.146773969867973e-06,1.7817844901859998e-08,2.066895334486836e-08,0.0003191412324477529,9.16830871491259e-05
2156,6.3190639466611715e-06,2.1450265522081947e-06,1.7791947361808176e-08,2.063656536053324e-08,0.0003173847336000213,9.154271458077046e-05
2157,2.6366000806321154e-06,2.143263030836437e-06,1.7766071783159193e-08,2.0604188544137774e-08,0.0003156365601632791,9.140180583017462e-05
2158,8.39447926547376e-06,2.141483509660985e-06,1.7740218741408344e-08,2.0571823698746695e-08,0.0003138966802851304,9.126036667560931e-05
2159,3.248521825669436e-07,2.1396880922585132e-06,1.7714388805589104e-08,2.0539471619481004e-08,0.00031216506219628154,9.111840286647678e-05
2160,4.707436364034178e-06,2.137876881892584e-06,1.7688582538385688e-08,2.0507133093660065e-08,0.0003104416742104822,9.097592012417647e-05
2161,8.696556880695512e-06,2.136049981482608e-06,1.766280049606569e-08,2.0474808900698038e-08,0.000308726484724505,9.083292414085228e-05
2162,4.011072806787286e-06,2.134207493645251e-06,1.7637043228674648e-08,2.0442499812358478e-08,0.0003070194622180972,9.068942058123713e-05
2163,8.96010711036839e-06,2.1323495206664243e-06,1.7611311279979215e-08,2.0410206592665203e-08,0.0003053205752539401,9.054541508152961e-05
2164,4.17924576077087e-06,2.1304761645085972e-06,1.758560518753786e-08,2.037792999798783e-08,0.00030362979247761394,9.040091324977997e-05
2165,1.2173320869428896e-07,2.1285875268109118e-06,1.7559925482745337e-08,2.0345670777091312e-08,0.0003019470826175526,9.02559206659693e-05
2166,5.272186555077366e-06,2.126683708890203e-06,1.753427269088004e-08,2.031342967118966e-08,0.0003002724144850045,9.011044288212639e-05
2167,3.036124890080677e-06,2.1247648117452076e-06,1.7508647331162415e-08,2.028120741401489e-08,0.00029860575697398547,8.99644854225802e-05
2168,7.485556392935628e-06,2.122830936041437e-06,1.748304991674445e-08,2.024900473179156e-08,0.0002969470790612388,8.98180537833892e-05
2169,1.5153772679804014e-06,2.120882182137446e-06,1.745748095484588e-08,2.0216822343412526e-08,0.0002952963498061928,8.96711534335322e-05
2170,3.0495896738007105e-08,2.1189186500617714e-06,1.7431940946715018e-08,2.018466096037443e-08,0.00029365353835090574,8.952378981399943e-05
2171,9.695121847989163e-06,2.1169404395102567e-06,1.740643038766213e-08,2.0152521286812643e-08,0.0002920186139200324,8.937596833775386e-05
2172,2.1966560362366973e-06,2.114947649884442e-06,1.73809497672368e-08,2.0120404019733698e-08,0.0002903915458207704,8.922769439143207e-05
2173,5.708082201068847e-06,2.11294038024888e-06,1.735549956911936e-08,2.0088309848855964e-08,0.0002887723034428087,8.907897333360439e-05
2174,5.064407510416368e-06,2.110918729347996e-06,1.733008027122215e-08,2.0056239456737858e-08,0.00028716085625828894,8.892981049556381e-05
2175,3.947769159912125e-06,2.108882795610457e-06,1.730469234574615e-08,2.002419351884515e-08,0.0002855571738217454,8.878021118158169e-05
2176,2.997165531097784e-06,2.106832677140174e-06,1.727933625919075e-08,1.9992172703553937e-08,0.0002839612257700647,8.863018066859965e-05
2177,4.4702648702949005e-06,2.1047684717319972e-06,1.7254012472449263e-08,1.9960177672271467e-08,0.00028237298182242824,8.847972420696376e-05
2178,4.4541852426767074e-06,2.102690276845298e-06,1.7228721440757897e-08,1.9928209079355888e-08,0.0002807924117802619,8.832884701938021e-05
2179,2.9012624100527285e-06,2.100598189632254e-06,1.720346361383442e-08,1.9896267572296356e-08,0.00027921948552718826,8.817755430218121e-05
2180,2.770607443534396e-06,2.098492306932383e-06,1.717823943589902e-08,1.9864353791731796e-08,0.0002776541730289648,8.802585122516434e-05
2181,2.9876172985520608e-06,2.0963727252518805e-06,1.715304934564323e-08,1.9832468371398032e-08,0.000276096444333437,8.787374293079206e-05
2182,1.605303305345893e-06,2.094239540783175e-06,1.7127893776337124e-08,1.980061193826525e-08,0.0002745462695704818,8.772123453508793e-05
2183,1.0359434596319092e-05,2.092092849415688e-06,1.710277315590538e-08,1.976878511263261e-08,0.00027300361895195134,8.75683311281584e-05
2184,6.638866177273576e-07,2.089932746702256e-06,1.707768790685159e-08,1.9736988508014425e-08,0.0002714684627716122,8.741503777285046e-05
2185,1.462427028246423e-05,2.0877593278848463e-06,1.70526384463854e-08,1.9705222731305246e-08,0.0002699407714051019,8.726135950590395e-05
2186,7.118076320624121e-07,2.085572687902628e-06,1.7027625186488354e-08,1.9673488382860752e-08,0.0002684205153098541,8.710730133835992e-05
2187,1.0329240147720087e-05,2.0833729213578466e-06,1.700264853383653e-08,1.964178605638181e-08,0.00026690766502505004,8.695286825419661e-05
2188,7.464262568184485e-08,2.0811601225533366e-06,1.6977708889966153e-08,1.9610116339132754e-08,0.00026540219117155925,8.679806521197475e-05
2189,2.7448787983952037e-06,2.0789343854630494e-06,1.6952806651211854e-08,1.957847981184699e-08,0.00026390406445187317,8.664289714366939e-05
2190,2.4813025155919055e-06,2.0766958037462687e-06,1.6927942208792754e-08,1.9546877048836095e-08,0.0002624132556500552,8.648736895533701e-05
2191,3.3911075396023043e-06,2.0744444707751924e-06,1.690311594894221e-08,1.9515308618159297e-08,0.00026092973563166737,8.633148552833687e-05
2192,6.4683504437333e-06,2.0721804795791015e-06,1.6878328252757834e-08,1.948377508140757e-08,0.0002594534753437089,8.617525171706342e-05
2193,8.938159898488778e-07,2.0699039228620685e-06,1.685357949629871e-08,1.9452276993828293e-08,0.0002579844458145649,8.60186723497582e-05
2194,1.0700895160969634e-07,2.067614893052992e-06,1.682887005078879e-08,1.94208149045966e-08,0.0002565226181539348,8.586175223066775e-05
2195,4.504358555582079e-06,2.0653134822507187e-06,1.6804200282470324e-08,1.9389389356604276e-08,0.0002550679635527584,8.570449613781789e-05
2196,4.317258403401454e-06,2.0629997822130057e-06,1.6779570552604507e-08,1.9358000886451538e-08,0.00025362045328316776,8.554690882262482e-05
2197,1.4220385386093847e-06,2.0606738844299465e-06,1.675498121775076e-08,1.9326650024823398e-08,0.0002521800586984169,8.538899501302362e-05
2198,1.270456817987024e-06,2.0583358800647074e-06,1.673043262960609e-08,1.9295337296259316e-08,0.0002507467512327993,8.523075941106414e-05
2199,1.7376675271121607e-06,2.055985859944837e-06,1.6705925135013048e-08,1.92640632191551e-08,0.00024932050240160164,8.507220669261898e-05
2200,4.785262290156629e-06,2.053623914616827e-06,1.6681459076174543e-08,1.9232828306050992e-08,0.00024790128380102524,8.491334150972167e-05
2201,7.837772224186251e-06,2.0512501343059143e-06,1.66570347905569e-08,1.9201633063489005e-08,0.0002464890671081154,8.475416848895973e-05
2202,6.938575845844367e-06,2.048864608918115e-06,1.6632652610931955e-08,1.9170477992062447e-08,0.0002450838240806972,8.459469223162824e-05
2203,8.20019419269938e-06,2.046467428056389e-06,1.6608312865464734e-08,1.9139363586528603e-08,0.0002436855265573022,8.443491731446724e-05
2204,1.298088589932447e-06,2.0440586810189375e-06,1.6584015877742345e-08,1.9108290335840094e-08,0.00024229414645709815,8.42748482896576e-05
2205,8.404696294067903e-06,2.0416384567861425e-06,1.6559761966765995e-08,1.9077258723125522e-08,0.00024090965577981539,8.411448968434516e-05
2206,3.366772830755063e-06,2.0392068440382195e-06,1.653555144704246e-08,1.9046269225807543e-08,0.00023953202660567847,8.395384600143903e-05
2207,2.394219222599074e-06,2.0367639311302134e-06,1.651138462853736e-08,1.9015322315529916e-08,0.00023816123109532452,8.37929217186425e-05
2208,7.400590291073724e-06,2.0343098061216106e-06,1.648726181680457e-08,1.8984418458328324e-08,0.00023679724148974543,8.363172128974415e-05
2209,3.806239319262704e-06,2.03184455676654e-06,1.6463183312987914e-08,1.895355811462459e-08,0.00023544003011019283,8.347024914427788e-05
2210,2.2905736997728855e-06,2.0293682705053702e-06,1.6439149413827688e-08,1.8922741739227567e-08,0.00023408956935812132,8.330850968724076e-05
2211,2.9325024515461046e-07,2.0268810344764955e-06,1.6415160411731542e-08,1.8891969781423246e-08,0.0002327458317150958,8.314650729964551e-05
2212,4.145944597073366e-06,2.0243829354929546e-06,1.639121659473303e-08,1.8861242684909263e-08,0.00023140878974273028,8.298424633762135e-05
2213,3.948974911864093e-06,2.021874060091406e-06,1.636731824668014e-08,1.883056088804828e-08,0.00023007841608260355,8.282173113449791e-05
2214,1.1230737120863357e-08,2.0193544944840874e-06,1.634346564711493e-08,1.879992482369325e-08,0.0002287546834561753,8.265896599888938e-05
2215,7.077599477202286e-06,2.016824324566705e-06,1.6319659071331477e-08,1.876933491925986e-08,0.00022743756466471972,8.249595521508622e-05
2216,1.2668226842186285e-06,2.0142836359654998e-06,1.6295898790556254e-08,1.8738791596969038e-08,0.00022612703258923956,8.233270304505407e-05
2217,6.315217336768397e-06,2.011732513974197e-06,1.6272185071781103e-08,1.8708295273607473e-08,0.00022482306019037907,8.21692137259051e-05
2218,6.173798452046941e-07,2.0091710435798316e-06,1.6248518177876784e-08,1.867784636067746e-08,0.00022352562050836054,8.20054914710251e-05
2219,2.0190631682545106e-06,2.00659930948718e-06,1.6224898367700697e-08,1.864744526453896e-08,0.00022223468666288627,8.184154047113943e-05
2220,3.9107117745417625e-06,2.0040173960724613e-06,1.6201325895983443e-08,1.8617092386244387e-08,0.00022095023185306526,8.167736489247672e-05
2221,5.087750641318018e-07,2.0014253874274318e-06,1.617780101349763e-08,1.8586788121765716e-08,0.0002196722293573328,8.151296887864122e-05
2222,1.236520647259818e-06,1.9988233673404005e-06,1.615432396702938e-08,1.855653286194738e-08,0.00021840065253335658,8.134835654989618e-05
2223,3.2707148620204514e-06,1.996211419285891e-06,1.6130894999377127e-08,1.8526326992497278e-08,0.00021713547481796316,8.118353200280559e-05
2224,4.416760949929079e-06,1.9935896264438577e-06,1.6107514349441786e-08,1.849617089410473e-08,0.00021587666972704833,8.10184993110826e-05
2225,4.375939782803109e-06,1.990958071691424e-06,1.6084182252231386e-08,1.846606494243967e-08,0.00021462421085549467,8.085326252531475e-05
2226,4.468103340338786e-06,1.988316837609944e-06,1.606089893891292e-08,1.8436009508217598e-08,0.00021337807187708297,8.068782567331423e-05
2227,9.403359454669624e-06,1.9856660064747256e-06,1.603766463681066e-08,1.8406004957190006e-08,0.00021213822654440556,8.052219275976091e-05
2228,5.3939264799019835e-06,1.9830056602632537e-06,1.601447956946117e-08,1.8376051650213918e-08,0.00021090464868878225,8.035636776660009e-05
2229,2.157320258774567e-07,1.9803358806474953e-06,1.59913439566194e-08,1.8346149943253212e-08,0.00020967731222016963,8.019035465279143e-05
2230,4.21335360321792e-06,1.9776567490161447e-06,1.59682580143557e-08,1.831630018750679e-08,0.00020845619112707696,8.002415735527549e-05
2231,8.041135342078276e-07,1.974968346441223e-06,1.5945221954983365e-08,1.828650272930071e-08,0.00020724125947646594,7.985777978767671e-05
2232,4.802704448756163e-07,1.9722707537015168e-06,1.5922235987158988e-08,1.8256757910221047e-08,0.00020603249141368032,7.96912258413182e-05
2233,5.171311373171886e-06,1.969564051294878e-06,1.5899300315948132e-08,1.822706606719864e-08,0.00020482986116233509,7.952449938578242e-05
2234,3.97665023819912e-06,1.966848319389351e-06,1.587641514270648e-08,1.8197427532336634e-08,0.00020363334302423884,7.935760426698728e-05
2235,5.5717601259542595e-06,1.9641236378879735e-06,1.5853580665303613e-08,1.8167842633215676e-08,0.00020244291137930096,7.919054430987807e-05
2236,9.304493809116385e-07,1.9613900863842648e-06,1.5830797078017028e-08,1.8138311692739566e-08,0.0002012585406854294,7.902332331668047e-05
2237,3.415791038661923e-06,1.9586477441646117e-06,1.5808064571567763e-08,1.8108835029178185e-08,0.00020008020547845396,7.88559450670605e-05
2238,4.1293363477232e-06,1.9558966902462632e-06,1.5785383333261657e-08,1.8079412956358145e-08,0.00019890788037202044,7.868841331972178e-05
2239,5.7460824037313746e-06,1.953137003330129e-06,1.5762753546876037e-08,1.805004578349807e-08,0.0001977415400574987,7.852073181055553e-05
2240,2.427337491643966e-06,1.950368761821362e-06,1.5740175392748902e-08,1.8020733815326566e-08,0.0001965811593038952,7.835290425353406e-05
2241,9.566240401650441e-06,1.9475920438470307e-06,1.571764904785841e-08,1.79914773521869e-08,0.00019542671295775193,7.818493434148405e-05
2242,2.002945020121772e-07,1.9448069272309294e-06,1.5695174685775283e-08,1.7962276689964128e-08,0.00019427817594305007,7.801682574512804e-05
2243,3.4305835936978635e-07,1.94201348950451e-06,1.5672752476722217e-08,1.7933132120161694e-08,0.00019313552326111747,7.784858211358634e-05
2244,3.1369465757446526e-06,1.9392118079034053e-06,1.5650382587590396e-08,1.7904043929918387e-08,0.0001919987299905285,7.768020707429521e-05
2245,4.943607496422247e-06,1.936401959380023e-06,1.5628065182003055e-08,1.787501240209083e-08,0.000190867771287012,7.751170423357377e-05
2246,4.92960584595032e-07,1.9335840205909195e-06,1.5605800420304723e-08,1.78460378152324e-08,0.00018974262238334382,7.73430771761734e-05
2247,6.2513861619877345e-06,1.9307580678959566e-06,1.5583588459585198e-08,1.7817120443620534e-08,0.0001886232585892587,7.717432946530419e-05
2248,1.3952849209638156e-06,1.927924177373184e-06,1.5561429453748936e-08,1.7788260557347795e-08,0.00018750965529134363,7.700546464329041e-05
2249,3.671163015394949e-06,1.9250824247955306e-06,1.5539323553473236e-08,1.775945842225726e-08,0.000186401787952943,7.683648623069345e-05
2250,2.9380462172997604e-07,1.9222328856690546e-06,1.5517270906344797e-08,1.773071430012781e-08,0.00018529963211405851,7.666739772790469e-05
2251,5.844281830124294e-06,1.919375635200448e-06,1.5495271656790986e-08,1.7702028448571898e-08,0.000184203163391239,7.649820261389957e-05
2252,1.9382955403001657e-06,1.9165107482866997e-06,1.5473325946075858e-08,1.767340112102405e-08,0.00018311235747749352,7.632890434588186e-05
2253,6.950199526939089e-06,1.913638299568923e-06,1.5451433912480245e-08,1.7644832566987374e-08,0.000182027190142182,7.615950636149803e-05
2254,4.973613733070145e-06,1.9107583633881446e-06,1.542959569119939e-08,1.761632303188436e-08,0.0001809476372309092,7.599001207712269e-05
2255,7.086553907926215e-07,1.9078710137874693e-06,1.5407811414374355e-08,1.75878727570951e-08,0.00017987367466542947,7.582042488800423e-05
2256,7.432646571872348e-07,1.9049763245381646e-06,1.53860812111913e-08,1.75594819800908e-08,0.00017880527844353882,7.565074816936424e-05
2257,4.017877699309065e-06,1.9020743691189366e-06,1.5364405207846673e-08,1.7531150934379377e-08,0.00017774242463897038,7.548098527562586e-05
2258,2.6442751465753976e-06,1.8991652207220202e-06,1.5342783527589073e-08,1.7502879849558474e-08,0.00017668508940129335,7.531113954071389e-05
2259,5.908955393176868e-07,1.8962489522513133e-06,1.5321216290738154e-08,1.7474668951336527e-08,0.00017563324895580396,7.514121427803782e-05
2260,3.930759066125976e-06,1.8933256363348482e-06,1.529970361474391e-08,1.7446518461610397e-08,0.00017458687960342434,7.497121278104379e-05
2261,8.094415326555348e-07,1.8903953453111574e-06,1.5278245614171948e-08,1.7418428598439287e-08,0.00017354595772058932,7.480113832272813e-05
2262,3.2681939792822604e-06,1.8874581512259484e-06,1.5256842400718047e-08,1.7390399576059713e-08,0.00017251045975914925,7.463099415556143e-05
2263,1.3759635177709534e-06,1.8845141258581992e-06,1.523549408330495e-08,1.73624316050161e-08,0.0001714803622462562,7.446078351258266e-05
2264,2.8229295941333006e-06,1.88156334070104e-06,1.5214200768051877e-08,1.7334524892112686e-08,0.00017045564178425608,7.429050960669286e-05
2265,1.96244974112094e-06,1.8786058669493293e-06,1.519296255826335e-08,1.7306679640392418e-08,0.0001694362750505826,7.41201756302186e-05
2266,7.795439486061228e-07,1.87564177553077e-06,1.5171779554539064e-08,1.727889604928622e-08,0.00016842223879765284,7.39497847562028e-05
2267,2.0533195666110825e-06,1.8726711370924586e-06,1.5150651854759118e-08,1.7251174314587043e-08,0.00016741350985274785,7.377934013792535e-05
2268,7.76265212377443e-06,1.8696940219903904e-06,1.5129579554077787e-08,1.7223514628435892e-08,0.00016641006511791228,7.360884490854184e-05
2269,3.257586906361975e-06,1.8667105003085394e-06,1.5108562744998957e-08,1.7195917179422913e-08,0.00016541188156983942,7.343830218189459e-05
2270,4.631415090455274e-06,1.86372064185695e-06,1.508760151739309e-08,1.7168382152606182e-08,0.00016441893625976288,7.326771505249079e-05
2271,2.696222572614155e-06,1.8607245161416908e-06,1.5066695958437014e-08,1.7140909729421826e-08,0.00016343120631334045,7.309708659436974e-05
2272,3.122007244689224e-06,1.8577221924127692e-06,1.504584615276778e-08,1.7113500087895778e-08,0.00016244866893055582,7.292641986305063e-05
2273,2.9223725087455944e-06,1.8547137396467738e-06,1.5025052182456575e-08,1.7086153402602103e-08,0.00016147130138558546,7.275571789489947e-05
2274,1.3345433474635298e-06,1.8516992265162712e-06,1.5004314126947244e-08,1.7058869844571385e-08,0.00016049908102670605,7.258498370597572e-05
2275,4.074950510933456e-06,1.8486787214413435e-06,1.4983632063218534e-08,1.7031649581514615e-08,0.00015953198527617033,7.24142202941201e-05
2276,4.5527934880614566e-07,1.845652292548896e-06,1.4963006065694795e-08,1.7004492777692358e-08,0.0001585699916300952,7.224343063740228e-05
2277,4.279815972138935e-06,1.8426200077026998e-06,1.494243620634892e-08,1.6977399594055267e-08,0.00015761307765835267,7.207261769535827e-05
2278,5.9045709905325815e-06,1.839581934478982e-06,1.4921922554657474e-08,1.695037018817593e-08,0.00015666122100444635,7.190178440808302e-05
2279,2.9925062728210837e-06,1.8365381401855197e-06,1.490146517767342e-08,1.692340471434685e-08,0.00015571439938540934,7.173093369703378e-05
2280,1.254593972315176e-05,1.8334886918588483e-06,1.4881064140039347e-08,1.6896503323594455e-08,0.00015477259059167326,7.156006846497329e-05
2281,2.3085546846777955e-06,1.8304336562539938e-06,1.4860719503980759e-08,1.686966616366492e-08,0.00015383577248696739,7.138919159561877e-05
2282,1.0542473705625307e-05,1.8273730998576198e-06,1.4840431329361943e-08,1.68428933790986e-08,0.0001529039230081907,7.121830595421115e-05
2283,2.4442857767817247e-06,1.8243070888733834e-06,1.4820199673667439e-08,1.681618511119914e-08,0.0001519770201653045,7.10474143869925e-05
2284,2.114849412024167e-06,1.8212356892493741e-06,1.4800024592095389e-08,1.6789541498161043e-08,0.00015105504204120907,7.087651972233328e-05
2285,4.031672720651452e-06,1.8181589666492724e-06,1.4779906137500995e-08,1.676296267498519e-08,0.00015013796679162674,7.07056247696544e-05
2286,2.0513623793341083e-07,1.8150769864699658e-06,1.4759844360463428e-08,1.6736448773568995e-08,0.00014922577264498836,7.05347323201692e-05
2287,6.103585798506868e-06,1.8119898138266093e-06,1.47398393092663e-08,1.670999992267442e-08,0.00014831843790230826,7.036384514635042e-05
2288,4.88353566174187e-06,1.8088975135807376e-06,1.4719891029991594e-08,1.6683616248056493e-08,0.00014741594093707505,7.019296600308015e-05
2289,2.2239861732365097e-06,1.805800150323154e-06,1.4699999566493943e-08,1.6657297872422628e-08,0.0001465182601951177,7.00220976270317e-05
2290,1.0782890980836258e-06,1.80269778835649e-06,1.4680164960374678e-08,1.663104491539154e-08,0.00014562537419450115,6.985124273604156e-05
2291,3.195949634965578e-06,1.79959049173516e-06,1.466038725110582e-08,1.66048574936646e-08,0.00014473726152539702,6.968040403071765e-05
2292,1.6897215489031202e-06,1.7964783242330863e-06,1.4640666475964838e-08,1.6578735720929214e-08,0.0001438539008499647,6.95095841932321e-05
2293,3.0528892467582945e-07,1.7933613493575016e-06,1.4621002670089887e-08,1.6552679707932902e-08,0.0001429752709022335,6.933878588790955e-05
2294,5.223407946675233e-07,1.7902396303615583e-06,1.4601395866531324e-08,1.652668956255219e-08,0.0001421013504879784,6.916801176176805e-05
2295,3.2811389422386005e-06,1.7871132302171834e-06,1.458184609620014e-08,1.650076538971541e-08,0.00014123211848459635,6.899726444351262e-05
2296,2.881733961323635e-07,1.7839822116259653e-06,1.4562353387915098e-08,1.6474907291465407e-08,0.00014036755384099064,6.882654654401028e-05
2297,3.4509736146877826e-06,1.7808466370384899e-06,1.4542917768471045e-08,1.6449115367052474e-08,0.00013950763557744365,6.865586065708955e-05
2298,1.1166808092909578e-07,1.7777065686396022e-06,1.4523539262619131e-08,1.642338971290231e-08,0.00013865234278549437,6.848520935901772e-05
2299,1.9986055103430438e-06,1.7745620683389038e-06,1.4504217893060898e-08,1.6397730422603596e-08,0.0001378016546278145,6.831459520818193e-05
2300,3.183352760643377e-06,1.7714131977900287e-06,1.448495368051583e-08,1.637213758700005e-08,0.00013695555033808843,6.814402074588606e-05
2301,3.4473586107729525e-06,1.7682600183807763e-06,1.4465746643714087e-08,1.6346611294176137e-08,0.0001361140092208834,6.797348849601712e-05
2302,4.702718861333409e-06,1.7651025912342347e-06,1.4446596799417318e-08,1.6321151629482848e-08,0.00013527701065153206,6.78030009651383e-05
2303,3.6099939960618313e-06,1.7619409772166845e-06,1.4427504162456455e-08,1.6295758675587567e-08,0.00013444453407600087,6.763256064284243e-05
2304,7.452929027084794e-07,1.7587752369240079e-06,1.4408468745714935e-08,1.6270432512446388e-08,0.00013361655901076953,6.74621700012762e-05
2305,3.3950628841858953e-06,1.7556054306983803e-06,1.438949056018843e-08,1.6245173217385354e-08,0.00013279306504270405,6.729183149583286e-05
2306,6.525039558485022e-07,1.7524316186251284e-06,1.437056961499415e-08,1.6219980865109903e-08,0.00013197403182893018,6.71215475650789e-05
2307,4.0327876429612795e-06,1.7492538605167084e-06,1.4351705917347846e-08,1.6194855527668562e-08,0.00013115943909670615,6.695132063018415e-05
2308,4.637621467705709e-06,1.7460722159287039e-06,1.4332899472621317e-08,1.6169797274530995e-08,0.00013034926664330084,6.678115309558758e-05
2309,7.83452247825766e-07,1.7428867441734533e-06,1.4314150284393221e-08,1.6144806172656808e-08,0.0001295434943358616,6.661104734956786e-05
2310,6.2734824114437334e-06,1.7396975042878388e-06,1.429545835438549e-08,1.611988228640142e-08,0.00012874210211128728,6.644100576305236e-05
2311,7.993643224786271e-06,1.7365045550520808e-06,1.427682368252718e-08,1.6095025677603403e-08,0.00012794506997610544,6.627103069038756e-05
2312,2.4026953098368822e-06,1.7333079549992277e-06,1.425824626699449e-08,1.6070236405637997e-08,0.00012715237800633853,6.610112446975008e-05
2313,2.627700357944683e-06,1.730107762398867e-06,1.4239726104186843e-08,1.604551452737956e-08,0.00012636400634737858,6.593128942256899e-05
2314,1.7856951322937688e-06,1.7269040352633898e-06,1.4221263188758859e-08,1.602086009724364e-08,0.00012557993521385808,6.576152785381255e-05
2315,2.1557003443732492e-07,1.72369683134909e-06,1.4202857513639369e-08,1.5996273167210694e-08,0.00012480014488952111,6.559184205207764e-05
2316,9.378753342553196e-07,1.7204862081658643e-06,1.418450907007128e-08,1.5971753786879562e-08,0.00012402461572709372,6.542223429000729e-05
2317,2.4520528727310482e-06,1.7172722229595288e-06,1.4166217847584226e-08,1.5947302003425048e-08,0.00012325332814815205,6.525270682366026e-05
2318,9.607803528851459e-07,1.7140549327196693e-06,1.4147983834029842e-08,1.592291786164497e-08,0.00012248626264299808,6.50832618928581e-05
2319,3.8070267364020392e-06,1.7108343941972524e-06,1.4129807015640397e-08,1.5898601404040527e-08,0.0001217233997705239,6.49139017219038e-05
2320,1.0392427896013324e-06,1.7076106638771664e-06,1.4111687376977523e-08,1.5874352670739858e-08,0.00012096472015808115,6.474462851857851e-05
2321,5.8803353304978286e-08,1.7043837979900343e-06,1.4093624900976693e-08,1.5850171699558315e-08,0.00012021020450135476,6.45754444746394e-05
2322,2.816104195150542e-06,1.7011538525295174e-06,1.4075619569004448e-08,1.5826058526076974e-08,0.00011945983356422814,6.44063517665241e-05
2323,2.963265601965617e-06,1.6979208832274327e-06,1.4057671360813429e-08,1.580201318357531e-08,0.00011871358817864995,6.423735255444751e-05
2324,3.176220418763539e-06,1.6946849455613696e-06,1.4039780254576205e-08,1.577803570307627e-08,0.00011797144924450687,6.4068448982738e-05
2325,2.7583543191550075e-07,1.6914460947684094e-06,1.4021946226933266e-08,1.5754126113411892e-08,0.00011723339772948839,6.389964318040471e-05
2326,1.3313024573470207e-06,1.6882043858339542e-06,1.4004169252981095e-08,1.5730284441203104e-08,0.00011649941466895484,6.373093726075622e-05
2327,3.180900737419427e-07,1.6849598734807454e-06,1.3986449306260946e-08,1.5706510710840613e-08,0.00011576948116580437,6.356233332102958e-05
2328,2.110929177806273e-06,1.6817126122116025e-06,1.3968786358875474e-08,1.568280494464883e-08,0.00011504357839034411,6.339383344405694e-05
2329,2.3758445907288955e-06,1.6784626562584534e-06,1.3951180381381863e-08,1.565916716272983e-08,0.0001143216875801442,6.32254396963754e-05
2330,4.242780949102063e-06,1.6752100596062778e-06,1.3933631342863562e-08,1.5635597383063182e-08,0.00011360379003992435,6.305715412918026e-05
2331,6.662149918363069e-07,1.6719548760109676e-06,1.391613921098683e-08,1.5612095621583903e-08,0.00011288986714139947,6.288897877904516e-05
2332,4.746704881269974e-06,1.668697158958591e-06,1.3898703951918753e-08,1.558866189206217e-08,0.00011217990032315994,6.272091566642354e-05
2333,9.88094481529989e-07,1.6654369617110745e-06,1.3881325530449276e-08,1.556529620627527e-08,0.00011147387109053065,6.25529667974218e-05
2334,2.8321029320900146e-06,1.66217433727186e-06,1.386400390992434e-08,1.5541998573908947e-08,0.00011077176101543658,6.238513416254279e-05
2335,1.3781328130149894e-06,1.6589093384065732e-06,1.3846739052308498e-08,1.5518769002644322e-08,0.00011007355173627132,6.221741973751142e-05
2336,4.503901154330763e-06,1.6556420176409273e-06,1.3829530918193725e-08,1.5495607498167763e-08,0.0001093792249577559,6.204982548323746e-05
